run_id,scenario_key,scale,seed,map_signature,split,split_reason
74,S1|A|F0|H0|L2|1,S1,1,5782f00887377f0d649f0ea5832c101fd641617fc635951625846fdf653a22c0,train,S1-S9 train split; lower-scale training set
402,S2|A|F1|H1|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
403,S2|A|F2|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
404,S2|A|F2|H2|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
405,S2|A|F3|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
406,S2|A|F3|H3|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
407,S2|A|F4|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
408,S2|A|F4|H4|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
409,S2|B|F1|H0|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
410,S2|B|F1|H1|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
411,S2|B|F2|H0|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
412,S2|B|F2|H2|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
413,S2|B|F3|H0|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
414,S2|B|F3|H3|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
415,S2|B|F4|H0|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
416,S2|B|F4|H4|L1|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
417,S2|B|F1|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
418,S2|B|F1|H1|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
419,S2|B|F2|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
420,S2|B|F2|H2|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
421,S2|B|F3|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
422,S2|B|F3|H3|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
423,S2|B|F4|H0|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
424,S2|B|F4|H4|L2|4,S2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,train,S1-S9 train split; lower-scale training set
425,S3|A|F1|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
426,S3|A|F1|H1|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
427,S3|A|F2|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
428,S3|A|F2|H2|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
429,S3|A|F3|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
430,S3|A|F3|H3|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
431,S3|A|F4|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
432,S3|A|F4|H4|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
433,S3|A|F1|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
434,S3|A|F1|H1|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
435,S3|A|F2|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
436,S3|A|F2|H2|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
437,S3|A|F3|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
438,S3|A|F3|H3|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
439,S3|A|F4|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
440,S3|A|F4|H4|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
441,S3|B|F1|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
442,S3|B|F1|H1|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
443,S3|B|F2|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
444,S3|B|F2|H2|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
445,S3|B|F3|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
446,S3|B|F3|H3|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
447,S3|B|F4|H0|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
448,S3|B|F4|H4|L1|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
449,S3|B|F1|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
450,S3|B|F1|H1|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
451,S3|B|F2|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
452,S3|B|F2|H2|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
453,S3|B|F3|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
454,S3|B|F3|H3|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
455,S3|B|F4|H0|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
456,S3|B|F4|H4|L2|1,S3,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,train,S1-S9 train split; lower-scale training set
457,S3|A|F1|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
458,S3|A|F1|H1|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
459,S3|A|F2|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
460,S3|A|F2|H2|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
461,S3|A|F3|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
462,S3|A|F3|H3|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
463,S3|A|F4|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
464,S3|A|F4|H4|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
465,S3|A|F1|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
466,S3|A|F1|H1|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
467,S3|A|F2|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
468,S3|A|F2|H2|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
469,S3|A|F3|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
470,S3|A|F3|H3|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
471,S3|A|F4|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
472,S3|A|F4|H4|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
473,S3|B|F1|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
474,S3|B|F1|H1|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
475,S3|B|F2|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
476,S3|B|F2|H2|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
477,S3|B|F3|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
478,S3|B|F3|H3|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
479,S3|B|F4|H0|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
480,S3|B|F4|H4|L1|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
481,S3|B|F1|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
482,S3|B|F1|H1|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
483,S3|B|F2|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
484,S3|B|F2|H2|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
485,S3|B|F3|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
486,S3|B|F3|H3|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
487,S3|B|F4|H0|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
488,S3|B|F4|H4|L2|2,S3,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,train,S1-S9 train split; lower-scale training set
489,S3|A|F1|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
490,S3|A|F1|H1|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
491,S3|A|F2|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
492,S3|A|F2|H2|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
493,S3|A|F3|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
494,S3|A|F3|H3|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
495,S3|A|F4|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
496,S3|A|F4|H4|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
497,S3|A|F1|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
498,S3|A|F1|H1|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
499,S3|A|F2|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
500,S3|A|F2|H2|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
501,S3|A|F3|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
502,S3|A|F3|H3|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
503,S3|A|F4|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
504,S3|A|F4|H4|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
505,S3|B|F1|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
506,S3|B|F1|H1|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
507,S3|B|F2|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
508,S3|B|F2|H2|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
509,S3|B|F3|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
510,S3|B|F3|H3|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
511,S3|B|F4|H0|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
512,S3|B|F4|H4|L1|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
513,S3|B|F1|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
514,S3|B|F1|H1|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
515,S3|B|F2|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
516,S3|B|F2|H2|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
517,S3|B|F3|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
518,S3|B|F3|H3|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
519,S3|B|F4|H0|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
520,S3|B|F4|H4|L2|3,S3,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,train,S1-S9 train split; lower-scale training set
521,S3|A|F1|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
522,S3|A|F1|H1|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
523,S3|A|F2|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
524,S3|A|F2|H2|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
525,S3|A|F3|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
526,S3|A|F3|H3|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
527,S3|A|F4|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
528,S3|A|F4|H4|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
529,S3|A|F1|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
530,S3|A|F1|H1|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
531,S3|A|F2|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
532,S3|A|F2|H2|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
533,S3|A|F3|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
534,S3|A|F3|H3|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
535,S3|A|F4|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
536,S3|A|F4|H4|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
537,S3|B|F1|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
538,S3|B|F1|H1|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
539,S3|B|F2|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
540,S3|B|F2|H2|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
541,S3|B|F3|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
542,S3|B|F3|H3|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
543,S3|B|F4|H0|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
544,S3|B|F4|H4|L1|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
545,S3|B|F1|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
546,S3|B|F1|H1|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
547,S3|B|F2|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
548,S3|B|F2|H2|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
549,S3|B|F3|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
550,S3|B|F3|H3|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
551,S3|B|F4|H0|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
552,S3|B|F4|H4|L2|4,S3,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,train,S1-S9 train split; lower-scale training set
553,S4|A|F1|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
554,S4|A|F1|H1|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
555,S4|A|F2|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
556,S4|A|F2|H2|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
557,S4|A|F3|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
558,S4|A|F3|H3|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
559,S4|A|F4|H0|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
560,S4|A|F4|H4|L1|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
561,S4|A|F1|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
562,S4|A|F1|H1|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
563,S4|A|F2|H0|L2|1,S4,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,train,S1-S9 train split; lower-scale training set
