id,server_time,node_id,seq,uptime_ms,mode,last_command,temp_c,humidity,pressure_hpa,rssi_dbm,battery_v,wifi_ip,raw_json
522,2026-06-04T22:55:01.468193+00:00,NODE_09,12,60000,NORMAL,NONE,30.08,73.0,1007.27,-76,4.01,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 12, ""uptime_ms"": 60000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.08, ""humidity"": 73.0, ""pressure_hpa"": 1007.27, ""rssi_dbm"": -76, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.109""}"
523,2026-06-04T22:55:01.698118+00:00,NODE_10,12,60000,NORMAL,NONE,28.27,74.89,1007.41,-65,3.87,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 12, ""uptime_ms"": 60000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.27, ""humidity"": 74.89, ""pressure_hpa"": 1007.41, ""rssi_dbm"": -65, ""battery_v"": 3.87, ""wifi_ip"": ""192.168.1.110""}"
524,2026-06-04T22:55:06.930598+00:00,NODE_01,13,65000,NORMAL,NONE,27.51,69.52,1009.04,-52,3.86,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.51, ""humidity"": 69.52, ""pressure_hpa"": 1009.04, ""rssi_dbm"": -52, ""battery_v"": 3.86, ""wifi_ip"": ""192.168.1.101""}"
525,2026-06-04T22:55:07.162252+00:00,NODE_02,13,65000,NORMAL,NONE,30.51,70.34,1009.31,-58,3.92,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.51, ""humidity"": 70.34, ""pressure_hpa"": 1009.31, ""rssi_dbm"": -58, ""battery_v"": 3.92, ""wifi_ip"": ""192.168.1.102""}"
526,2026-06-04T22:55:07.401645+00:00,NODE_03,13,65000,NORMAL,NONE,27.02,74.24,1008.06,-59,3.92,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.02, ""humidity"": 74.24, ""pressure_hpa"": 1008.06, ""rssi_dbm"": -59, ""battery_v"": 3.92, ""wifi_ip"": ""192.168.1.103""}"
527,2026-06-04T22:55:07.632659+00:00,NODE_04,13,65000,NORMAL,NONE,30.07,69.96,1007.76,-56,3.96,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.07, ""humidity"": 69.96, ""pressure_hpa"": 1007.76, ""rssi_dbm"": -56, ""battery_v"": 3.96, ""wifi_ip"": ""192.168.1.104""}"
528,2026-06-04T22:55:07.867312+00:00,NODE_05,13,65000,NORMAL,NONE,27.87,69.11,1008.75,-62,4.02,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.87, ""humidity"": 69.11, ""pressure_hpa"": 1008.75, ""rssi_dbm"": -62, ""battery_v"": 4.02, ""wifi_ip"": ""192.168.1.105""}"
529,2026-06-04T22:55:08.124230+00:00,NODE_06,13,65000,NORMAL,NONE,27.05,71.84,1008.35,-45,3.91,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.05, ""humidity"": 71.84, ""pressure_hpa"": 1008.35, ""rssi_dbm"": -45, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.106""}"
530,2026-06-04T22:55:08.357267+00:00,NODE_07,13,65000,NORMAL,NONE,30.53,75.62,1008.78,-68,4.07,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.53, ""humidity"": 75.62, ""pressure_hpa"": 1008.78, ""rssi_dbm"": -68, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.107""}"
531,2026-06-04T22:55:08.592630+00:00,NODE_08,13,65000,NORMAL,NONE,29.01,69.49,1009.08,-50,4.03,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.01, ""humidity"": 69.49, ""pressure_hpa"": 1009.08, ""rssi_dbm"": -50, ""battery_v"": 4.03, ""wifi_ip"": ""192.168.1.108""}"
532,2026-06-04T22:55:08.822347+00:00,NODE_09,13,65000,NORMAL,NONE,28.1,71.96,1009.7,-70,4.01,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.1, ""humidity"": 71.96, ""pressure_hpa"": 1009.7, ""rssi_dbm"": -70, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.109""}"
533,2026-06-04T22:55:09.051117+00:00,NODE_10,13,65000,NORMAL,NONE,29.91,72.92,1008.32,-61,3.87,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 13, ""uptime_ms"": 65000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.91, ""humidity"": 72.92, ""pressure_hpa"": 1008.32, ""rssi_dbm"": -61, ""battery_v"": 3.87, ""wifi_ip"": ""192.168.1.110""}"
534,2026-06-04T22:55:14.294763+00:00,NODE_01,14,70000,NORMAL,NONE,29.49,72.55,1007.17,-58,3.86,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.49, ""humidity"": 72.55, ""pressure_hpa"": 1007.17, ""rssi_dbm"": -58, ""battery_v"": 3.86, ""wifi_ip"": ""192.168.1.101""}"
535,2026-06-04T22:55:14.533372+00:00,NODE_02,14,70000,NORMAL,NONE,27.31,74.34,1007.82,-46,3.92,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.31, ""humidity"": 74.34, ""pressure_hpa"": 1007.82, ""rssi_dbm"": -46, ""battery_v"": 3.92, ""wifi_ip"": ""192.168.1.102""}"
536,2026-06-04T22:55:14.763236+00:00,NODE_03,14,70000,NORMAL,NONE,27.12,74.09,1007.95,-51,3.91,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.12, ""humidity"": 74.09, ""pressure_hpa"": 1007.95, ""rssi_dbm"": -51, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.103""}"
537,2026-06-04T22:55:14.992073+00:00,NODE_04,14,70000,NORMAL,NONE,27.79,75.82,1007.54,-48,3.96,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.79, ""humidity"": 75.82, ""pressure_hpa"": 1007.54, ""rssi_dbm"": -48, ""battery_v"": 3.96, ""wifi_ip"": ""192.168.1.104""}"
538,2026-06-04T22:55:15.220770+00:00,NODE_05,14,70000,NORMAL,NONE,27.35,69.83,1009.5,-52,4.01,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.35, ""humidity"": 69.83, ""pressure_hpa"": 1009.5, ""rssi_dbm"": -52, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.105""}"
539,2026-06-04T22:55:15.450332+00:00,NODE_06,14,70000,NORMAL,NONE,27.82,71.39,1007.51,-49,3.91,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.82, ""humidity"": 71.39, ""pressure_hpa"": 1007.51, ""rssi_dbm"": -49, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.106""}"
540,2026-06-04T22:55:15.684931+00:00,NODE_07,14,70000,NORMAL,NONE,28.18,71.72,1007.02,-81,4.07,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.18, ""humidity"": 71.72, ""pressure_hpa"": 1007.02, ""rssi_dbm"": -81, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.107""}"
541,2026-06-04T22:55:15.914013+00:00,NODE_08,14,70000,NORMAL,NONE,29.41,74.79,1009.12,-50,4.03,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.41, ""humidity"": 74.79, ""pressure_hpa"": 1009.12, ""rssi_dbm"": -50, ""battery_v"": 4.03, ""wifi_ip"": ""192.168.1.108""}"
542,2026-06-04T22:55:16.141918+00:00,NODE_09,14,70000,NORMAL,NONE,30.38,68.37,1009.49,-80,4.01,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.38, ""humidity"": 68.37, ""pressure_hpa"": 1009.49, ""rssi_dbm"": -80, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.109""}"
543,2026-06-04T22:55:16.372156+00:00,NODE_10,14,70000,NORMAL,NONE,27.84,69.12,1009.92,-56,3.87,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 14, ""uptime_ms"": 70000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.84, ""humidity"": 69.12, ""pressure_hpa"": 1009.92, ""rssi_dbm"": -56, ""battery_v"": 3.87, ""wifi_ip"": ""192.168.1.110""}"
544,2026-06-04T22:55:21.635212+00:00,NODE_01,15,75000,NORMAL,NONE,27.07,74.5,1009.97,-60,3.86,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.07, ""humidity"": 74.5, ""pressure_hpa"": 1009.97, ""rssi_dbm"": -60, ""battery_v"": 3.86, ""wifi_ip"": ""192.168.1.101""}"
545,2026-06-04T22:55:21.891337+00:00,NODE_02,15,75000,NORMAL,NONE,27.23,71.94,1007.29,-47,3.92,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.23, ""humidity"": 71.94, ""pressure_hpa"": 1007.29, ""rssi_dbm"": -47, ""battery_v"": 3.92, ""wifi_ip"": ""192.168.1.102""}"
546,2026-06-04T22:55:22.120105+00:00,NODE_03,15,75000,NORMAL,NONE,30.3,71.95,1008.86,-64,3.91,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.3, ""humidity"": 71.95, ""pressure_hpa"": 1008.86, ""rssi_dbm"": -64, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.103""}"
547,2026-06-04T22:55:22.350347+00:00,NODE_04,15,75000,NORMAL,NONE,27.1,72.25,1009.17,-55,3.96,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.1, ""humidity"": 72.25, ""pressure_hpa"": 1009.17, ""rssi_dbm"": -55, ""battery_v"": 3.96, ""wifi_ip"": ""192.168.1.104""}"
548,2026-06-04T22:55:22.580249+00:00,NODE_05,15,75000,NORMAL,NONE,30.44,68.37,1007.38,-65,4.01,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.44, ""humidity"": 68.37, ""pressure_hpa"": 1007.38, ""rssi_dbm"": -65, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.105""}"
549,2026-06-04T22:55:22.810104+00:00,NODE_06,15,75000,NORMAL,NONE,29.46,71.19,1007.65,-58,3.91,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.46, ""humidity"": 71.19, ""pressure_hpa"": 1007.65, ""rssi_dbm"": -58, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.106""}"
550,2026-06-04T22:55:23.038874+00:00,NODE_07,15,75000,NORMAL,NONE,27.5,75.72,1008.94,-74,4.07,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.5, ""humidity"": 75.72, ""pressure_hpa"": 1008.94, ""rssi_dbm"": -74, ""battery_v"": 4.07, ""wifi_ip"": ""192.168.1.107""}"
551,2026-06-04T22:55:23.269214+00:00,NODE_08,15,75000,NORMAL,NONE,27.53,73.89,1007.2,-56,4.03,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.53, ""humidity"": 73.89, ""pressure_hpa"": 1007.2, ""rssi_dbm"": -56, ""battery_v"": 4.03, ""wifi_ip"": ""192.168.1.108""}"
552,2026-06-04T22:55:23.503673+00:00,NODE_09,15,75000,NORMAL,NONE,28.56,70.55,1009.91,-82,4.0,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.56, ""humidity"": 70.55, ""pressure_hpa"": 1009.91, ""rssi_dbm"": -82, ""battery_v"": 4.0, ""wifi_ip"": ""192.168.1.109""}"
553,2026-06-04T22:55:23.733330+00:00,NODE_10,15,75000,NORMAL,NONE,29.38,70.45,1007.07,-63,3.87,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 15, ""uptime_ms"": 75000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.38, ""humidity"": 70.45, ""pressure_hpa"": 1007.07, ""rssi_dbm"": -63, ""battery_v"": 3.87, ""wifi_ip"": ""192.168.1.110""}"
554,2026-06-04T22:55:29.124797+00:00,NODE_01,16,80000,NORMAL,NONE,28.88,73.96,1007.55,-62,3.86,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.88, ""humidity"": 73.96, ""pressure_hpa"": 1007.55, ""rssi_dbm"": -62, ""battery_v"": 3.86, ""wifi_ip"": ""192.168.1.101""}"
555,2026-06-04T22:55:29.361129+00:00,NODE_02,16,80000,NORMAL,NONE,29.89,68.88,1007.97,-56,3.92,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.89, ""humidity"": 68.88, ""pressure_hpa"": 1007.97, ""rssi_dbm"": -56, ""battery_v"": 3.92, ""wifi_ip"": ""192.168.1.102""}"
556,2026-06-04T22:55:29.596088+00:00,NODE_03,16,80000,NORMAL,NONE,28.9,72.52,1007.05,-63,3.91,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.9, ""humidity"": 72.52, ""pressure_hpa"": 1007.05, ""rssi_dbm"": -63, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.103""}"
557,2026-06-04T22:55:29.839223+00:00,NODE_04,16,80000,NORMAL,NONE,30.55,75.1,1008.65,-61,3.96,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.55, ""humidity"": 75.1, ""pressure_hpa"": 1008.65, ""rssi_dbm"": -61, ""battery_v"": 3.96, ""wifi_ip"": ""192.168.1.104""}"
558,2026-06-04T22:55:30.173939+00:00,NODE_05,16,80000,NORMAL,NONE,30.47,68.31,1008.85,-47,4.01,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.47, ""humidity"": 68.31, ""pressure_hpa"": 1008.85, ""rssi_dbm"": -47, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.105""}"
559,2026-06-04T22:55:30.403975+00:00,NODE_06,16,80000,NORMAL,NONE,28.84,70.72,1009.97,-50,3.91,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.84, ""humidity"": 70.72, ""pressure_hpa"": 1009.97, ""rssi_dbm"": -50, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.106""}"
560,2026-06-04T22:55:30.632938+00:00,NODE_07,16,80000,NORMAL,NONE,30.14,73.48,1008.64,-78,4.06,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.14, ""humidity"": 73.48, ""pressure_hpa"": 1008.64, ""rssi_dbm"": -78, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.107""}"
561,2026-06-04T22:55:30.862540+00:00,NODE_08,16,80000,NORMAL,NONE,30.5,74.33,1009.09,-65,4.03,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.5, ""humidity"": 74.33, ""pressure_hpa"": 1009.09, ""rssi_dbm"": -65, ""battery_v"": 4.03, ""wifi_ip"": ""192.168.1.108""}"
562,2026-06-04T22:55:31.090375+00:00,NODE_09,16,80000,NORMAL,NONE,27.57,75.78,1008.1,-75,4.0,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.57, ""humidity"": 75.78, ""pressure_hpa"": 1008.1, ""rssi_dbm"": -75, ""battery_v"": 4.0, ""wifi_ip"": ""192.168.1.109""}"
563,2026-06-04T22:55:31.320809+00:00,NODE_10,16,80000,NORMAL,NONE,30.55,70.86,1008.4,-53,3.87,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 16, ""uptime_ms"": 80000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.55, ""humidity"": 70.86, ""pressure_hpa"": 1008.4, ""rssi_dbm"": -53, ""battery_v"": 3.87, ""wifi_ip"": ""192.168.1.110""}"
564,2026-06-04T22:55:36.556190+00:00,NODE_01,17,85000,NORMAL,NONE,27.97,72.76,1009.19,-65,3.85,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.97, ""humidity"": 72.76, ""pressure_hpa"": 1009.19, ""rssi_dbm"": -65, ""battery_v"": 3.85, ""wifi_ip"": ""192.168.1.101""}"
565,2026-06-04T22:55:36.792505+00:00,NODE_02,17,85000,NORMAL,NONE,29.07,68.69,1007.39,-52,3.92,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.07, ""humidity"": 68.69, ""pressure_hpa"": 1007.39, ""rssi_dbm"": -52, ""battery_v"": 3.92, ""wifi_ip"": ""192.168.1.102""}"
566,2026-06-04T22:55:37.022310+00:00,NODE_03,17,85000,NORMAL,NONE,27.27,73.0,1009.5,-62,3.91,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.27, ""humidity"": 73.0, ""pressure_hpa"": 1009.5, ""rssi_dbm"": -62, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.103""}"
567,2026-06-04T22:55:37.254117+00:00,NODE_04,17,85000,NORMAL,NONE,27.19,68.89,1008.86,-52,3.96,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.19, ""humidity"": 68.89, ""pressure_hpa"": 1008.86, ""rssi_dbm"": -52, ""battery_v"": 3.96, ""wifi_ip"": ""192.168.1.104""}"
568,2026-06-04T22:55:37.503768+00:00,NODE_05,17,85000,NORMAL,NONE,29.82,71.78,1009.19,-62,4.01,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.82, ""humidity"": 71.78, ""pressure_hpa"": 1009.19, ""rssi_dbm"": -62, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.105""}"
569,2026-06-04T22:55:37.734441+00:00,NODE_06,17,85000,NORMAL,NONE,29.6,69.44,1009.23,-52,3.91,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.6, ""humidity"": 69.44, ""pressure_hpa"": 1009.23, ""rssi_dbm"": -52, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.106""}"
570,2026-06-04T22:55:37.963740+00:00,NODE_07,17,85000,NORMAL,NONE,27.26,72.68,1008.92,-75,4.06,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.26, ""humidity"": 72.68, ""pressure_hpa"": 1008.92, ""rssi_dbm"": -75, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.107""}"
571,2026-06-04T22:55:38.195293+00:00,NODE_08,17,85000,NORMAL,NONE,27.02,72.68,1009.49,-49,4.03,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.02, ""humidity"": 72.68, ""pressure_hpa"": 1009.49, ""rssi_dbm"": -49, ""battery_v"": 4.03, ""wifi_ip"": ""192.168.1.108""}"
572,2026-06-04T22:55:38.426503+00:00,NODE_09,17,85000,NORMAL,NONE,29.98,72.79,1009.42,-80,4.0,192.168.1.109,"{""node_id"": ""NODE_09"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.98, ""humidity"": 72.79, ""pressure_hpa"": 1009.42, ""rssi_dbm"": -80, ""battery_v"": 4.0, ""wifi_ip"": ""192.168.1.109""}"
573,2026-06-04T22:55:38.833896+00:00,NODE_10,17,85000,NORMAL,NONE,30.43,75.06,1007.07,-47,3.87,192.168.1.110,"{""node_id"": ""NODE_10"", ""seq"": 17, ""uptime_ms"": 85000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 30.43, ""humidity"": 75.06, ""pressure_hpa"": 1007.07, ""rssi_dbm"": -47, ""battery_v"": 3.87, ""wifi_ip"": ""192.168.1.110""}"
574,2026-06-04T22:55:44.086170+00:00,NODE_01,18,90000,NORMAL,NONE,28.01,73.72,1008.28,-57,3.85,192.168.1.101,"{""node_id"": ""NODE_01"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.01, ""humidity"": 73.72, ""pressure_hpa"": 1008.28, ""rssi_dbm"": -57, ""battery_v"": 3.85, ""wifi_ip"": ""192.168.1.101""}"
575,2026-06-04T22:55:44.346710+00:00,NODE_02,18,90000,NORMAL,NONE,27.95,72.23,1008.0,-52,3.91,192.168.1.102,"{""node_id"": ""NODE_02"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.95, ""humidity"": 72.23, ""pressure_hpa"": 1008.0, ""rssi_dbm"": -52, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.102""}"
576,2026-06-04T22:55:44.611111+00:00,NODE_03,18,90000,NORMAL,NONE,28.8,68.53,1009.44,-49,3.91,192.168.1.103,"{""node_id"": ""NODE_03"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.8, ""humidity"": 68.53, ""pressure_hpa"": 1009.44, ""rssi_dbm"": -49, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.103""}"
577,2026-06-04T22:55:44.858125+00:00,NODE_04,18,90000,NORMAL,NONE,29.96,70.62,1008.43,-54,3.96,192.168.1.104,"{""node_id"": ""NODE_04"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 29.96, ""humidity"": 70.62, ""pressure_hpa"": 1008.43, ""rssi_dbm"": -54, ""battery_v"": 3.96, ""wifi_ip"": ""192.168.1.104""}"
578,2026-06-04T22:55:45.109300+00:00,NODE_05,18,90000,NORMAL,NONE,27.32,75.26,1009.44,-62,4.01,192.168.1.105,"{""node_id"": ""NODE_05"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.32, ""humidity"": 75.26, ""pressure_hpa"": 1009.44, ""rssi_dbm"": -62, ""battery_v"": 4.01, ""wifi_ip"": ""192.168.1.105""}"
579,2026-06-04T22:55:45.358556+00:00,NODE_06,18,90000,NORMAL,NONE,27.73,69.63,1009.54,-45,3.91,192.168.1.106,"{""node_id"": ""NODE_06"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.73, ""humidity"": 69.63, ""pressure_hpa"": 1009.54, ""rssi_dbm"": -45, ""battery_v"": 3.91, ""wifi_ip"": ""192.168.1.106""}"
580,2026-06-04T22:55:45.618059+00:00,NODE_07,18,90000,NORMAL,NONE,27.22,75.14,1007.44,-68,4.06,192.168.1.107,"{""node_id"": ""NODE_07"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 27.22, ""humidity"": 75.14, ""pressure_hpa"": 1007.44, ""rssi_dbm"": -68, ""battery_v"": 4.06, ""wifi_ip"": ""192.168.1.107""}"
581,2026-06-04T22:55:45.894525+00:00,NODE_08,18,90000,NORMAL,NONE,28.04,74.42,1009.57,-48,4.03,192.168.1.108,"{""node_id"": ""NODE_08"", ""seq"": 18, ""uptime_ms"": 90000, ""mode"": ""NORMAL"", ""last_command"": ""NONE"", ""temp_c"": 28.04, ""humidity"": 74.42, ""pressure_hpa"": 1009.57, ""rssi_dbm"": -48, ""battery_v"": 4.03, ""wifi_ip"": ""192.168.1.108""}"
