run_id,healing_id,base_condition_key,score_v1,consumed_j,low_nodes,recovered_clusters,agg_delivery_ratio,recovery_delay_s
108,H0,S=S3_A=B_F=F0_L=L2_seed=1,-0.5,10.7682,0.0,0.0,1.0,0.0
112,H0,S=S3_A=B_F=F0_L=L2_seed=2,-0.5,10.7682,0.0,0.0,1.0,0.0
116,H0,S=S3_A=B_F=F0_L=L2_seed=3,-0.5,10.7682,0.0,0.0,1.0,0.0
120,H0,S=S3_A=B_F=F0_L=L2_seed=4,-0.5,10.7682,0.0,0.0,1.0,0.0
441,H0,S=S3_A=B_F=F1_L=L1_seed=1,-1.0,7.8586,1.0,0.0,1.0,0.0
442,H1,S=S3_A=B_F=F1_L=L1_seed=1,-1.0,8.1966,1.0,1.0,1.0,2.0
473,H0,S=S3_A=B_F=F1_L=L1_seed=2,-1.0,7.4148,1.0,0.0,1.0,0.0
474,H1,S=S3_A=B_F=F1_L=L1_seed=2,-1.0,8.1756,1.0,1.0,1.0,2.0
505,H0,S=S3_A=B_F=F1_L=L1_seed=3,-1.0,7.288,1.0,0.0,1.0,0.0
506,H1,S=S3_A=B_F=F1_L=L1_seed=3,-1.0,8.1696,1.0,1.0,1.0,2.0
537,H0,S=S3_A=B_F=F1_L=L1_seed=4,-1.0,7.2563,1.0,0.0,1.0,0.0
538,H1,S=S3_A=B_F=F1_L=L1_seed=4,-1.0,8.1681,1.0,1.0,1.0,2.0
449,H0,S=S3_A=B_F=F1_L=L2_seed=1,-1.0,10.3114,1.0,0.0,1.0,0.0
450,H1,S=S3_A=B_F=F1_L=L2_seed=1,-1.0,10.7454,1.0,1.0,1.0,2.0
481,H0,S=S3_A=B_F=F1_L=L2_seed=2,-1.0,9.72648,1.0,0.0,1.0,0.0
482,H1,S=S3_A=B_F=F1_L=L2_seed=2,-1.0,10.71768,1.0,1.0,1.0,2.0
513,H0,S=S3_A=B_F=F1_L=L2_seed=3,-1.0,9.55936,1.0,0.0,1.0,0.0
514,H1,S=S3_A=B_F=F1_L=L2_seed=3,-1.0,10.70976,1.0,1.0,1.0,2.0
545,H0,S=S3_A=B_F=F1_L=L2_seed=4,-1.0,9.51758,1.0,0.0,1.0,0.0
546,H1,S=S3_A=B_F=F1_L=L2_seed=4,-1.0,10.70778,1.0,1.0,1.0,2.0
443,H0,S=S3_A=B_F=F2_L=L1_seed=1,-1.0,7.8269,0.0,0.0,1.0,0.0
444,H2,S=S3_A=B_F=F2_L=L1_seed=1,-1.0,8.1951,0.0,1.0,1.0,2.0
475,H0,S=S3_A=B_F=F2_L=L1_seed=2,-1.0,7.6367,0.0,0.0,1.0,0.0
476,H2,S=S3_A=B_F=F2_L=L1_seed=2,-1.0,8.1861,0.0,1.0,1.0,2.0
507,H0,S=S3_A=B_F=F2_L=L1_seed=3,-1.0,7.288,0.0,0.0,1.0,0.0
508,H2,S=S3_A=B_F=F2_L=L1_seed=3,-1.0,8.1696,0.0,1.0,1.0,2.0
539,H0,S=S3_A=B_F=F2_L=L1_seed=4,-1.0,7.7952,0.0,0.0,1.0,0.0
540,H2,S=S3_A=B_F=F2_L=L1_seed=4,-1.0,8.1936,0.0,1.0,1.0,2.0
451,H0,S=S3_A=B_F=F2_L=L2_seed=1,-1.0,10.26962,0.0,0.0,1.0,0.0
452,H2,S=S3_A=B_F=F2_L=L2_seed=1,-1.0,10.74342,0.0,1.0,1.0,2.0
483,H0,S=S3_A=B_F=F2_L=L2_seed=2,-1.0,10.01894,0.0,0.0,1.0,0.0
484,H2,S=S3_A=B_F=F2_L=L2_seed=2,-1.0,10.73154,0.0,1.0,1.0,2.0
515,H0,S=S3_A=B_F=F2_L=L2_seed=3,-1.0,9.55936,0.0,0.0,1.0,0.0
516,H2,S=S3_A=B_F=F2_L=L2_seed=3,-1.0,10.70976,0.0,1.0,1.0,2.0
547,H0,S=S3_A=B_F=F2_L=L2_seed=4,-1.0,10.22784,0.0,0.0,1.0,0.0
548,H2,S=S3_A=B_F=F2_L=L2_seed=4,-1.0,10.74144,0.0,1.0,1.0,2.0
445,H0,S=S3_A=B_F=F3_L=L1_seed=1,-1.0,7.3431,0.0,0.0,1.0,0.0
446,H3,S=S3_A=B_F=F3_L=L1_seed=1,-1.0,7.4289,0.0,1.0,1.0,2.0
477,H0,S=S3_A=B_F=F3_L=L1_seed=2,-1.0,7.1529,0.0,0.0,1.0,0.0
478,H3,S=S3_A=B_F=F3_L=L1_seed=2,-1.0,7.2399,0.0,1.0,1.0,2.0
509,H0,S=S3_A=B_F=F3_L=L1_seed=3,-1.0,7.6601,0.0,0.0,1.0,0.0
510,H3,S=S3_A=B_F=F3_L=L1_seed=3,-1.0,7.7439,0.0,1.0,1.0,2.0
541,H0,S=S3_A=B_F=F3_L=L1_seed=4,-1.0,7.4065,0.0,0.0,1.0,0.0
542,H3,S=S3_A=B_F=F3_L=L1_seed=4,-1.0,7.4919,0.0,1.0,1.0,2.0
453,H0,S=S3_A=B_F=F3_L=L2_seed=1,-1.0,9.62454,0.0,0.0,1.0,0.0
454,H3,S=S3_A=B_F=F3_L=L2_seed=1,-1.0,9.73146,0.0,1.0,1.0,2.0
485,H0,S=S3_A=B_F=F3_L=L2_seed=2,-1.0,9.37386,0.0,0.0,1.0,0.0
486,H3,S=S3_A=B_F=F3_L=L2_seed=2,-1.0,9.48198,0.0,1.0,1.0,2.0
517,H0,S=S3_A=B_F=F3_L=L2_seed=3,-1.0,10.04234,0.0,0.0,1.0,0.0
518,H3,S=S3_A=B_F=F3_L=L2_seed=3,-1.0,10.14726,0.0,1.0,1.0,2.0
549,H0,S=S3_A=B_F=F3_L=L2_seed=4,-1.0,9.7081,0.0,0.0,1.0,0.0
550,H3,S=S3_A=B_F=F3_L=L2_seed=4,-1.0,9.81462,0.0,1.0,1.0,2.0
447,H0,S=S3_A=B_F=F4_L=L1_seed=1,-2.0,7.8586,0.0,0.0,1.0,0.0
448,H4,S=S3_A=B_F=F4_L=L1_seed=1,0.0,7.6998,0.0,1.0,1.0,2.0
479,H0,S=S3_A=B_F=F4_L=L1_seed=2,-2.0,7.4148,0.0,0.0,1.0,0.0
480,H4,S=S3_A=B_F=F4_L=L1_seed=2,0.0,7.0998,0.0,1.0,1.0,2.0
511,H0,S=S3_A=B_F=F4_L=L1_seed=3,-2.0,7.288,0.0,0.0,1.0,0.0
512,H4,S=S3_A=B_F=F4_L=L1_seed=3,0.0,6.6498,0.0,1.0,1.0,2.0
543,H0,S=S3_A=B_F=F4_L=L1_seed=4,-2.0,7.2563,0.0,0.0,1.0,0.0
544,H4,S=S3_A=B_F=F4_L=L1_seed=4,0.0,7.0998,0.0,1.0,1.0,2.0
455,H0,S=S3_A=B_F=F4_L=L2_seed=1,-2.0,10.3114,0.0,0.0,1.0,0.0
456,H4,S=S3_A=B_F=F4_L=L2_seed=1,0.0,10.09596,0.0,1.0,1.0,2.0
487,H0,S=S3_A=B_F=F4_L=L2_seed=2,-2.0,9.72648,0.0,0.0,1.0,0.0
488,H4,S=S3_A=B_F=F4_L=L2_seed=2,0.0,9.30396,0.0,1.0,1.0,2.0
519,H0,S=S3_A=B_F=F4_L=L2_seed=3,-2.0,9.55936,0.0,0.0,1.0,0.0
520,H4,S=S3_A=B_F=F4_L=L2_seed=3,0.0,8.70996,0.0,1.0,1.0,2.0
551,H0,S=S3_A=B_F=F4_L=L2_seed=4,-2.0,9.51758,0.0,0.0,1.0,0.0
552,H4,S=S3_A=B_F=F4_L=L2_seed=4,0.0,9.30396,0.0,1.0,1.0,2.0
121,H0,S=S4_A=A_F=F0_L=L1_seed=1,-0.5,22.4082,0.0,0.0,1.0,0.0
125,H0,S=S4_A=A_F=F0_L=L1_seed=2,-0.5,22.4082,0.0,0.0,1.0,0.0
129,H0,S=S4_A=A_F=F0_L=L1_seed=3,-0.5,22.4082,0.0,0.0,1.0,0.0
133,H0,S=S4_A=A_F=F0_L=L1_seed=4,-0.5,22.4082,0.0,0.0,1.0,0.0
122,H0,S=S4_A=A_F=F0_L=L2_seed=1,-0.5,29.3394,0.0,0.0,1.0,0.0
126,H0,S=S4_A=A_F=F0_L=L2_seed=2,-0.5,29.3394,0.0,0.0,1.0,0.0
130,H0,S=S4_A=A_F=F0_L=L2_seed=3,-0.5,29.3394,0.0,0.0,1.0,0.0
134,H0,S=S4_A=A_F=F0_L=L2_seed=4,-0.5,29.3394,0.0,0.0,1.0,0.0
553,H0,S=S4_A=A_F=F1_L=L1_seed=1,-1.0,21.5592,1.0,0.0,1.0,0.0
554,H1,S=S4_A=A_F=F1_L=L1_seed=1,-1.0,22.3782,1.0,1.0,1.0,3.0
585,H0,S=S4_A=A_F=F1_L=L1_seed=2,-1.0,21.1677,1.0,0.0,1.0,0.0
586,H1,S=S4_A=A_F=F1_L=L1_seed=2,-1.0,22.3647,1.0,1.0,1.0,3.0
617,H0,S=S4_A=A_F=F1_L=L1_seed=3,-1.0,21.1677,1.0,0.0,1.0,0.0
618,H1,S=S4_A=A_F=F1_L=L1_seed=3,-1.0,22.3647,1.0,1.0,1.0,3.0
649,H0,S=S4_A=A_F=F1_L=L1_seed=4,-1.0,21.6462,1.0,0.0,1.0,0.0
650,H1,S=S4_A=A_F=F1_L=L1_seed=4,-1.0,22.3812,1.0,1.0,1.0,3.0
561,H0,S=S4_A=A_F=F1_L=L2_seed=1,-1.0,28.23984,1.0,0.0,1.0,0.0
562,H1,S=S4_A=A_F=F1_L=L2_seed=1,-1.0,29.30076,1.0,1.0,1.0,3.0
593,H0,S=S4_A=A_F=F1_L=L2_seed=2,-1.0,27.72306,1.0,0.0,1.0,0.0
594,H1,S=S4_A=A_F=F1_L=L2_seed=2,-1.0,29.28294,1.0,1.0,1.0,3.0
625,H0,S=S4_A=A_F=F1_L=L2_seed=3,-1.0,27.72306,1.0,0.0,1.0,0.0
626,H1,S=S4_A=A_F=F1_L=L2_seed=3,-1.0,29.28294,1.0,1.0,1.0,3.0
657,H0,S=S4_A=A_F=F1_L=L2_seed=4,-1.0,28.35468,1.0,0.0,1.0,0.0
658,H1,S=S4_A=A_F=F1_L=L2_seed=4,-1.0,29.30472,1.0,1.0,1.0,3.0
555,H0,S=S4_A=A_F=F2_L=L1_seed=1,-1.0,20.9937,0.0,0.0,1.0,0.0
556,H2,S=S4_A=A_F=F2_L=L1_seed=1,-1.0,22.3587,0.0,1.0,1.0,3.0
587,H0,S=S4_A=A_F=F2_L=L1_seed=2,-1.0,21.8637,0.0,0.0,1.0,0.0
588,H2,S=S4_A=A_F=F2_L=L1_seed=2,-1.0,22.3887,0.0,1.0,1.0,3.0
619,H0,S=S4_A=A_F=F2_L=L1_seed=3,-1.0,20.8632,0.0,0.0,1.0,0.0
620,H2,S=S4_A=A_F=F2_L=L1_seed=3,-1.0,22.3542,0.0,1.0,1.0,3.0
651,H0,S=S4_A=A_F=F2_L=L1_seed=4,-1.0,21.5592,0.0,0.0,1.0,0.0
652,H2,S=S4_A=A_F=F2_L=L1_seed=4,-1.0,22.3782,0.0,1.0,1.0,3.0
563,H0,S=S4_A=A_F=F2_L=L2_seed=1,-1.0,27.49338,0.0,0.0,1.0,0.0
564,H2,S=S4_A=A_F=F2_L=L2_seed=1,-1.0,29.27502,0.0,1.0,1.0,3.0
595,H0,S=S4_A=A_F=F2_L=L2_seed=2,-1.0,28.64178,0.0,0.0,1.0,0.0
596,H2,S=S4_A=A_F=F2_L=L2_seed=2,-1.0,29.31462,0.0,1.0,1.0,3.0
627,H0,S=S4_A=A_F=F2_L=L2_seed=3,-1.0,27.32112,0.0,0.0,1.0,0.0
628,H2,S=S4_A=A_F=F2_L=L2_seed=3,-1.0,29.26908,0.0,1.0,1.0,3.0
659,H0,S=S4_A=A_F=F2_L=L2_seed=4,-1.0,28.23984,0.0,0.0,1.0,0.0
660,H2,S=S4_A=A_F=F2_L=L2_seed=4,-1.0,29.30076,0.0,1.0,1.0,3.0
557,H0,S=S4_A=A_F=F3_L=L1_seed=1,-1.0,21.5988,0.0,0.0,1.0,0.0
558,H3,S=S4_A=A_F=F3_L=L1_seed=1,-1.0,21.75,0.0,1.0,1.0,3.0
589,H0,S=S4_A=A_F=F3_L=L1_seed=2,-1.0,21.1638,0.0,0.0,1.0,0.0
590,H3,S=S4_A=A_F=F3_L=L1_seed=2,-1.0,21.315,0.0,1.0,1.0,3.0
621,H0,S=S4_A=A_F=F3_L=L1_seed=3,-1.0,21.0333,0.0,0.0,1.0,0.0
622,H3,S=S4_A=A_F=F3_L=L1_seed=3,-1.0,21.1845,0.0,1.0,1.0,3.0
653,H0,S=S4_A=A_F=F3_L=L1_seed=4,-1.0,21.9903,0.0,0.0,1.0,0.0
654,H3,S=S4_A=A_F=F3_L=L1_seed=4,-1.0,22.1415,0.0,1.0,1.0,3.0
565,H0,S=S4_A=A_F=F3_L=L2_seed=1,-1.0,28.27944,0.0,0.0,1.0,0.0
566,H3,S=S4_A=A_F=F3_L=L2_seed=1,-1.0,28.47096,0.0,1.0,1.0,3.0
597,H0,S=S4_A=A_F=F3_L=L2_seed=2,-1.0,27.70524,0.0,0.0,1.0,0.0
598,H3,S=S4_A=A_F=F3_L=L2_seed=2,-1.0,27.89676,0.0,1.0,1.0,3.0
629,H0,S=S4_A=A_F=F3_L=L2_seed=3,-1.0,27.53298,0.0,0.0,1.0,0.0
630,H3,S=S4_A=A_F=F3_L=L2_seed=3,-1.0,27.7245,0.0,1.0,1.0,3.0
661,H0,S=S4_A=A_F=F3_L=L2_seed=4,-1.0,28.79622,0.0,0.0,1.0,0.0
662,H3,S=S4_A=A_F=F3_L=L2_seed=4,-1.0,28.98774,0.0,1.0,1.0,3.0
559,H0,S=S4_A=A_F=F4_L=L1_seed=1,-2.0,21.5592,0.0,0.0,1.0,0.0
560,H4,S=S4_A=A_F=F4_L=L1_seed=1,0.0,20.5572,0.0,1.0,1.0,3.0
591,H0,S=S4_A=A_F=F4_L=L1_seed=2,-2.0,21.1677,0.0,0.0,1.0,0.0
592,H4,S=S4_A=A_F=F4_L=L1_seed=2,0.0,21.0192,0.0,1.0,1.0,3.0
623,H0,S=S4_A=A_F=F4_L=L1_seed=3,-2.0,21.1677,0.0,0.0,1.0,0.0
624,H4,S=S4_A=A_F=F4_L=L1_seed=3,0.0,20.0532,0.0,1.0,1.0,3.0
655,H0,S=S4_A=A_F=F4_L=L1_seed=4,-2.0,21.6462,0.0,0.0,1.0,0.0
656,H4,S=S4_A=A_F=F4_L=L1_seed=4,0.0,21.1872,0.0,1.0,1.0,3.0
567,H0,S=S4_A=A_F=F4_L=L2_seed=1,-2.0,28.23984,0.0,0.0,1.0,0.0
568,H4,S=S4_A=A_F=F4_L=L2_seed=1,0.0,26.90856,0.0,1.0,1.0,3.0
599,H0,S=S4_A=A_F=F4_L=L2_seed=2,-2.0,27.72306,0.0,0.0,1.0,0.0
600,H4,S=S4_A=A_F=F4_L=L2_seed=2,0.0,27.5184,0.0,1.0,1.0,3.0
631,H0,S=S4_A=A_F=F4_L=L2_seed=3,-2.0,27.72306,0.0,0.0,1.0,0.0
632,H4,S=S4_A=A_F=F4_L=L2_seed=3,0.0,26.24328,0.0,1.0,1.0,3.0
663,H0,S=S4_A=A_F=F4_L=L2_seed=4,-2.0,28.35468,0.0,0.0,1.0,0.0
664,H4,S=S4_A=A_F=F4_L=L2_seed=4,0.0,27.74016,0.0,1.0,1.0,3.0
123,H0,S=S4_A=B_F=F0_L=L1_seed=1,-0.5,22.4082,0.0,0.0,1.0,0.0
127,H0,S=S4_A=B_F=F0_L=L1_seed=2,-0.5,22.4082,0.0,0.0,1.0,0.0
131,H0,S=S4_A=B_F=F0_L=L1_seed=3,-0.5,22.4082,0.0,0.0,1.0,0.0
135,H0,S=S4_A=B_F=F0_L=L1_seed=4,-0.5,22.4082,0.0,0.0,1.0,0.0
124,H0,S=S4_A=B_F=F0_L=L2_seed=1,-0.5,29.3394,0.0,0.0,1.0,0.0
128,H0,S=S4_A=B_F=F0_L=L2_seed=2,-0.5,29.3394,0.0,0.0,1.0,0.0
132,H0,S=S4_A=B_F=F0_L=L2_seed=3,-0.5,29.3394,0.0,0.0,1.0,0.0
136,H0,S=S4_A=B_F=F0_L=L2_seed=4,-0.5,29.3394,0.0,0.0,1.0,0.0
569,H0,S=S4_A=B_F=F1_L=L1_seed=1,-1.0,21.5592,1.0,0.0,1.0,0.0
570,H1,S=S4_A=B_F=F1_L=L1_seed=1,-1.0,22.3782,1.0,1.0,1.0,3.0
601,H0,S=S4_A=B_F=F1_L=L1_seed=2,-1.0,21.1677,1.0,0.0,1.0,0.0
602,H1,S=S4_A=B_F=F1_L=L1_seed=2,-1.0,22.3647,1.0,1.0,1.0,3.0
633,H0,S=S4_A=B_F=F1_L=L1_seed=3,-1.0,21.1677,1.0,0.0,1.0,0.0
634,H1,S=S4_A=B_F=F1_L=L1_seed=3,-1.0,22.3647,1.0,1.0,1.0,3.0
665,H0,S=S4_A=B_F=F1_L=L1_seed=4,-1.0,21.6462,1.0,0.0,1.0,0.0
666,H1,S=S4_A=B_F=F1_L=L1_seed=4,-1.0,22.3812,1.0,1.0,1.0,3.0
577,H0,S=S4_A=B_F=F1_L=L2_seed=1,-1.0,28.23984,1.0,0.0,1.0,0.0
578,H1,S=S4_A=B_F=F1_L=L2_seed=1,-1.0,29.30076,1.0,1.0,1.0,3.0
609,H0,S=S4_A=B_F=F1_L=L2_seed=2,-1.0,27.72306,1.0,0.0,1.0,0.0
610,H1,S=S4_A=B_F=F1_L=L2_seed=2,-1.0,29.28294,1.0,1.0,1.0,3.0
641,H0,S=S4_A=B_F=F1_L=L2_seed=3,-1.0,27.72306,1.0,0.0,1.0,0.0
642,H1,S=S4_A=B_F=F1_L=L2_seed=3,-1.0,29.28294,1.0,1.0,1.0,3.0
673,H0,S=S4_A=B_F=F1_L=L2_seed=4,-1.0,28.35468,1.0,0.0,1.0,0.0
674,H1,S=S4_A=B_F=F1_L=L2_seed=4,-1.0,29.30472,1.0,1.0,1.0,3.0
571,H0,S=S4_A=B_F=F2_L=L1_seed=1,-1.0,20.9937,0.0,0.0,1.0,0.0
572,H2,S=S4_A=B_F=F2_L=L1_seed=1,-1.0,22.3587,0.0,1.0,1.0,3.0
603,H0,S=S4_A=B_F=F2_L=L1_seed=2,-1.0,21.8637,0.0,0.0,1.0,0.0
604,H2,S=S4_A=B_F=F2_L=L1_seed=2,-1.0,22.3887,0.0,1.0,1.0,3.0
635,H0,S=S4_A=B_F=F2_L=L1_seed=3,-1.0,20.8632,0.0,0.0,1.0,0.0
636,H2,S=S4_A=B_F=F2_L=L1_seed=3,-1.0,22.3542,0.0,1.0,1.0,3.0
667,H0,S=S4_A=B_F=F2_L=L1_seed=4,-1.0,21.5592,0.0,0.0,1.0,0.0
668,H2,S=S4_A=B_F=F2_L=L1_seed=4,-1.0,22.3782,0.0,1.0,1.0,3.0
579,H0,S=S4_A=B_F=F2_L=L2_seed=1,-1.0,27.49338,0.0,0.0,1.0,0.0
580,H2,S=S4_A=B_F=F2_L=L2_seed=1,-1.0,29.27502,0.0,1.0,1.0,3.0
611,H0,S=S4_A=B_F=F2_L=L2_seed=2,-1.0,28.64178,0.0,0.0,1.0,0.0
612,H2,S=S4_A=B_F=F2_L=L2_seed=2,-1.0,29.31462,0.0,1.0,1.0,3.0
643,H0,S=S4_A=B_F=F2_L=L2_seed=3,-1.0,27.32112,0.0,0.0,1.0,0.0
644,H2,S=S4_A=B_F=F2_L=L2_seed=3,-1.0,29.26908,0.0,1.0,1.0,3.0
675,H0,S=S4_A=B_F=F2_L=L2_seed=4,-1.0,28.23984,0.0,0.0,1.0,0.0
676,H2,S=S4_A=B_F=F2_L=L2_seed=4,-1.0,29.30076,0.0,1.0,1.0,3.0
573,H0,S=S4_A=B_F=F3_L=L1_seed=1,-1.0,21.5988,0.0,0.0,1.0,0.0
574,H3,S=S4_A=B_F=F3_L=L1_seed=1,-1.0,21.75,0.0,1.0,1.0,3.0
605,H0,S=S4_A=B_F=F3_L=L1_seed=2,-1.0,21.1638,0.0,0.0,1.0,0.0
606,H3,S=S4_A=B_F=F3_L=L1_seed=2,-1.0,21.315,0.0,1.0,1.0,3.0
637,H0,S=S4_A=B_F=F3_L=L1_seed=3,-1.0,21.0333,0.0,0.0,1.0,0.0
638,H3,S=S4_A=B_F=F3_L=L1_seed=3,-1.0,21.1845,0.0,1.0,1.0,3.0
669,H0,S=S4_A=B_F=F3_L=L1_seed=4,-1.0,21.9903,0.0,0.0,1.0,0.0
670,H3,S=S4_A=B_F=F3_L=L1_seed=4,-1.0,22.1415,0.0,1.0,1.0,3.0
581,H0,S=S4_A=B_F=F3_L=L2_seed=1,-1.0,28.27944,0.0,0.0,1.0,0.0
582,H3,S=S4_A=B_F=F3_L=L2_seed=1,-1.0,28.47096,0.0,1.0,1.0,3.0
613,H0,S=S4_A=B_F=F3_L=L2_seed=2,-1.0,27.70524,0.0,0.0,1.0,0.0
614,H3,S=S4_A=B_F=F3_L=L2_seed=2,-1.0,27.89676,0.0,1.0,1.0,3.0
645,H0,S=S4_A=B_F=F3_L=L2_seed=3,-1.0,27.53298,0.0,0.0,1.0,0.0
646,H3,S=S4_A=B_F=F3_L=L2_seed=3,-1.0,27.7245,0.0,1.0,1.0,3.0
677,H0,S=S4_A=B_F=F3_L=L2_seed=4,-1.0,28.79622,0.0,0.0,1.0,0.0
678,H3,S=S4_A=B_F=F3_L=L2_seed=4,-1.0,28.98774,0.0,1.0,1.0,3.0
575,H0,S=S4_A=B_F=F4_L=L1_seed=1,-2.0,21.5592,0.0,0.0,1.0,0.0
576,H4,S=S4_A=B_F=F4_L=L1_seed=1,0.0,20.5572,0.0,1.0,1.0,3.0
607,H0,S=S4_A=B_F=F4_L=L1_seed=2,-2.0,21.1677,0.0,0.0,1.0,0.0
608,H4,S=S4_A=B_F=F4_L=L1_seed=2,0.0,21.0192,0.0,1.0,1.0,3.0
639,H0,S=S4_A=B_F=F4_L=L1_seed=3,-2.0,21.1677,0.0,0.0,1.0,0.0
640,H4,S=S4_A=B_F=F4_L=L1_seed=3,0.0,20.0532,0.0,1.0,1.0,3.0
671,H0,S=S4_A=B_F=F4_L=L1_seed=4,-2.0,21.6462,0.0,0.0,1.0,0.0
672,H4,S=S4_A=B_F=F4_L=L1_seed=4,0.0,21.1872,0.0,1.0,1.0,3.0
583,H0,S=S4_A=B_F=F4_L=L2_seed=1,-2.0,28.23984,0.0,0.0,1.0,0.0
584,H4,S=S4_A=B_F=F4_L=L2_seed=1,0.0,26.90856,0.0,1.0,1.0,3.0
615,H0,S=S4_A=B_F=F4_L=L2_seed=2,-2.0,27.72306,0.0,0.0,1.0,0.0
616,H4,S=S4_A=B_F=F4_L=L2_seed=2,0.0,27.5184,0.0,1.0,1.0,3.0
647,H0,S=S4_A=B_F=F4_L=L2_seed=3,-2.0,27.72306,0.0,0.0,1.0,0.0
648,H4,S=S4_A=B_F=F4_L=L2_seed=3,0.0,26.24328,0.0,1.0,1.0,3.0
679,H0,S=S4_A=B_F=F4_L=L2_seed=4,-2.0,28.35468,0.0,0.0,1.0,0.0
680,H4,S=S4_A=B_F=F4_L=L2_seed=4,0.0,27.74016,0.0,1.0,1.0,3.0
137,H0,S=S5_A=A_F=F0_L=L1_seed=1,-0.5,56.7834,1.0,0.0,1.0,0.0
141,H0,S=S5_A=A_F=F0_L=L1_seed=2,-0.5,56.7834,0.0,0.0,1.0,0.0
145,H0,S=S5_A=A_F=F0_L=L1_seed=3,-0.5,56.7834,1.0,0.0,1.0,0.0
149,H0,S=S5_A=A_F=F0_L=L1_seed=4,-0.5,56.7834,0.0,0.0,1.0,0.0
138,H0,S=S5_A=A_F=F0_L=L2_seed=1,-0.5,74.47812,1.0,0.0,1.0,0.0
142,H0,S=S5_A=A_F=F0_L=L2_seed=2,-0.5,74.47812,0.0,0.0,1.0,0.0
146,H0,S=S5_A=A_F=F0_L=L2_seed=3,-0.5,74.47812,1.0,0.0,1.0,0.0
150,H0,S=S5_A=A_F=F0_L=L2_seed=4,-0.5,74.47812,0.0,0.0,1.0,0.0
681,H0,S=S5_A=A_F=F1_L=L1_seed=1,-1.0,54.914,2.0,0.0,1.0,0.0
682,H1,S=S5_A=A_F=F1_L=L1_seed=1,-1.0,56.7324,2.0,1.0,1.0,3.0
713,H0,S=S5_A=A_F=F1_L=L1_seed=2,-1.0,54.8026,1.0,0.0,1.0,0.0
714,H1,S=S5_A=A_F=F1_L=L1_seed=2,-1.0,56.7294,1.0,1.0,1.0,3.0
745,H0,S=S5_A=A_F=F1_L=L1_seed=3,-1.0,56.1951,2.0,0.0,1.0,0.0
746,H1,S=S5_A=A_F=F1_L=L1_seed=3,-1.0,56.7669,2.0,1.0,1.0,3.0
777,H0,S=S5_A=A_F=F1_L=L1_seed=4,-1.0,55.4153,1.0,0.0,1.0,0.0
778,H1,S=S5_A=A_F=F1_L=L1_seed=4,-1.0,56.7459,1.0,1.0,1.0,3.0
689,H0,S=S5_A=A_F=F1_L=L2_seed=1,-1.0,72.0404,2.0,0.0,1.0,0.0
690,H1,S=S5_A=A_F=F1_L=L2_seed=1,-1.0,74.41176,2.0,1.0,1.0,3.0
721,H0,S=S5_A=A_F=F1_L=L2_seed=2,-1.0,71.89348,1.0,0.0,1.0,0.0
722,H1,S=S5_A=A_F=F1_L=L2_seed=2,-1.0,74.4078,1.0,1.0,1.0,3.0
753,H0,S=S5_A=A_F=F1_L=L2_seed=3,-1.0,73.72998,2.0,0.0,1.0,0.0
754,H1,S=S5_A=A_F=F1_L=L2_seed=3,-1.0,74.4573,2.0,1.0,1.0,3.0
785,H0,S=S5_A=A_F=F1_L=L2_seed=4,-1.0,72.70154,1.0,0.0,1.0,0.0
786,H1,S=S5_A=A_F=F1_L=L2_seed=4,-1.0,74.42958,1.0,1.0,1.0,3.0
683,H0,S=S5_A=A_F=F2_L=L1_seed=1,-1.0,55.9166,1.0,0.0,1.0,0.0
684,H2,S=S5_A=A_F=F2_L=L1_seed=1,-1.0,56.7594,1.0,1.0,1.0,3.0
715,H0,S=S5_A=A_F=F2_L=L1_seed=2,-1.0,55.0254,0.0,0.0,1.0,0.0
716,H2,S=S5_A=A_F=F2_L=L1_seed=2,-1.0,56.7354,0.0,1.0,1.0,3.0
747,H0,S=S5_A=A_F=F2_L=L1_seed=3,-0.5,53.8,0.0,0.0,1.0,0.0
748,H2,S=S5_A=A_F=F2_L=L1_seed=3,-1.5,56.7024,1.0,1.0,1.0,3.0
779,H0,S=S5_A=A_F=F2_L=L1_seed=4,-1.0,56.028,0.0,0.0,1.0,0.0
780,H2,S=S5_A=A_F=F2_L=L1_seed=4,-1.0,56.7624,0.0,1.0,1.0,3.0
691,H0,S=S5_A=A_F=F2_L=L2_seed=1,-1.0,73.36268,1.0,0.0,1.0,0.0
692,H2,S=S5_A=A_F=F2_L=L2_seed=1,-1.0,74.4474,1.0,1.0,1.0,3.0
723,H0,S=S5_A=A_F=F2_L=L2_seed=2,-1.0,72.18732,0.0,0.0,1.0,0.0
724,H2,S=S5_A=A_F=F2_L=L2_seed=2,-1.0,74.41572,0.0,1.0,1.0,3.0
755,H0,S=S5_A=A_F=F2_L=L2_seed=3,-0.5,70.5712,0.0,0.0,1.0,0.0
756,H2,S=S5_A=A_F=F2_L=L2_seed=3,-1.5,74.37216,1.0,1.0,1.0,3.0
787,H0,S=S5_A=A_F=F2_L=L2_seed=4,-1.0,73.5096,0.0,0.0,1.0,0.0
788,H2,S=S5_A=A_F=F2_L=L2_seed=4,-1.0,74.45136,0.0,1.0,1.0,3.0
685,H0,S=S5_A=A_F=F3_L=L1_seed=1,-1.0,55.2447,1.0,0.0,1.0,0.0
686,H3,S=S5_A=A_F=F3_L=L1_seed=1,-1.0,55.4457,1.0,1.0,1.0,3.0
